INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID
20136000286.0,20136000286230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2013-01-05 12:45:00,2013-01-05 13:05:00,2013-01-09 09:20:59,"1500 BLK WYNKOOP ST, 2nd floor",3140105.0,1698879.0,-105.0017177,39.7511731,6,625,union-station
20136000289.0,20136000289230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2012-09-17 09:30:00,2012-09-30 09:30:00,2013-01-09 09:42:00,2794 S QUINCE ST,3168331.0,1668146.0,-104.9020542,39.6663372,3,325,hampden
201313742.0,201313742239900,2399,0,theft-other,larceny,2013-01-09 12:20:00,2013-01-09 13:19:59,2013-01-09 13:28:59,3000 S ASH ST,3157971.0,1666955.0,-104.9388802,39.663249,3,324,university-hills
201312953.0,201312953501600,5016,0,violation-of-restraining-order,all-other-crimes,2013-01-08 09:00:00,2013-01-08 23:42:00,2013-01-09 01:57:00,3532 N HIGH ST,3150571.0,1704494.0,-104.9643785,39.7664236,2,211,cole
201312785.0,201312785299901,2999,1,criminal-mischief-mtr-veh,public-disorder,2013-01-08 21:24:00,,2013-01-08 22:00:59,2800 BLK N JACKSON ST,3156520.0,1701162.0,-104.9432895,39.7571786,2,214,skyland
201313606.0,201313606239900,2399,0,theft-other,larceny,2013-01-01 08:00:00,,2013-01-09 12:20:00,1111 N BROADWAY ST,3144031.0,1692668.0,-104.9878797,39.7340628,6,616,civic-center
2012346859.0,2012346859360101,3601,1,sex-aslt-fondle-adult-victim,sexual-assault,2012-07-30 15:00:00,2012-07-30 15:59:59,2012-08-01 11:19:59,,3149108.0,1696968.0,-104.9697389,39.7457871,6,612,city-park-west
201313151.0,201313151131302,1313,2,assault-dv,other-crimes-against-persons,2013-01-09 02:45:00,2013-01-09 03:00:00,2013-01-09 03:33:59,1765 S TEJON ST,3137535.0,1674658.0,-105.011321,39.6847198,4,432,ruby-hill
20136000266.0,20136000266260500,2605,0,theft-unauth-use-of-ftd,white-collar-crime,2012-12-18 19:40:00,2013-01-03 19:50:00,2013-01-08 15:02:59,6666 W QUINCY AVE,3120872.0,1657565.0,-105.0708127,39.638026,4,436,marston
20136000297.0,20136000297230800,2308,0,theft-from-bldg,larceny,2013-01-05 00:59:59,2013-01-06 23:58:59,2013-01-09 13:44:00,4990 N PARIS ST,3183110.0,1712754.0,-104.8484214,39.7885147,5,521,montbello
201313339.0,201313339110200,1102,0,sex-aslt-rape,sexual-assault,2013-01-02 15:00:00,,2013-01-09 09:45:00,,3153363.0,1702168.0,-104.9544965,39.7599928,2,214,skyland
20136000305.0,20136000305230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2013-01-08 08:00:00,2013-01-09 06:59:59,2013-01-09 16:12:59,2871 N SPEER BLVD,3134729.0,1701293.0,-105.0207917,39.7578793,1,124,jefferson-park
201310664.0,201310664260500,2605,0,theft-unauth-use-of-ftd,white-collar-crime,2012-11-12 18:00:00,2012-11-16 17:00:00,2013-01-07 17:00:00,800 S JASON ST,3140945.0,1680960.0,-104.9990817,39.7019692,4,413,athmar-park
201314378.0,201314378230300,2303,0,theft-shoplift,larceny,2013-01-09 20:16:00,2013-01-09 20:19:59,2013-01-09 21:01:59,7306 E 36TH AVE,3168042.0,1704895.0,-104.9022218,39.7672253,2,235,stapleton
201313679.0,201313679299902,2999,2,criminal-mischief-graffiti,public-disorder,2013-01-09 00:00:00,2013-01-09 09:00:00,2013-01-09 14:23:00,1900 S BROADWAY ST,3144282.0,1673711.0,-104.9873676,39.6820179,4,424,platt-park
201313164.0,201313164355000,3550,0,drug-poss-paraphernalia,drug-alcohol,2013-01-09 03:14:59,,2013-01-09 03:49:00,1400 BLOCK N VALENTIA ST,3171097.0,1694790.0,-104.8915952,39.7394298,3,313,east-colfax
20136000290.0,20136000290239901,2399,1,theft-bicycle,larceny,2012-10-12 11:00:00,2012-10-12 11:00:00,2013-01-09 10:03:59,3420 W 32ND AVE,3131358.0,1702735.0,-105.0327552,39.761886,1,113,west-highland
201313758.0,201313758131300,1313,0,assault-simple,other-crimes-against-persons,2013-01-09 13:30:00,,2013-01-09 14:46:59,756 N LIPAN ST,3140234.0,1690585.0,-105.0014208,39.7284026,6,617,lincoln-park
20136000301.0,20136000301299901,2999,1,criminal-mischief-mtr-veh,public-disorder,2012-12-28 00:00:00,2012-12-28 02:29:59,2013-01-09 14:45:59,200 BLK N RALEIGH ST,3128710.0,1687473.0,-105.0424475,39.720026,4,411,barnum-west
201312829.0,201312829120500,1205,0,robbery-street,robbery,2013-01-08 21:59:59,2013-01-08 22:05:00,2013-01-08 22:18:59,5200 BLK E 38TH AVE,3161166.0,1705670.0,-104.9266638,39.7694744,2,224,northeast-park-hill
20136000308.0,20136000308299900,2999,0,criminal-mischief-other,public-disorder,2013-01-07 21:00:00,2013-01-08 06:00:00,2013-01-09 17:38:00,2430 S UNIVERSITY BLVD,3152289.0,1670255.0,-104.9589926,39.6724029,3,323,university-park
201313432.0,201313432239900,2399,0,theft-other,larceny,2013-01-08 15:30:00,2013-01-08 15:45:00,2013-01-09 10:37:00,3550 S KENDALL ST,3122263.0,1662641.0,-105.0657876,39.6519429,4,436,bear-valley
201314076.0,201314076239900,2399,0,theft-other,larceny,2013-01-09 13:30:00,2013-01-09 17:01:59,2013-01-09 17:01:59,1275 N GRANT ST,3145154.0,1693580.0,-104.9838684,39.736549,6,615,capitol-hill
20136000284.0,20136000284299902,2999,2,criminal-mischief-graffiti,public-disorder,2013-01-08 19:15:00,2013-01-09 06:30:00,2013-01-09 08:49:59,5010 E COLFAX AVE,3160626.0,1694922.0,-104.9288252,39.7399788,3,312,hale
20136000315.0,20136000315230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 04:30:00,2013-01-08 07:30:00,2013-01-09 21:36:59,3635 N ST PAUL ST,3154182.0,1704971.0,-104.9515233,39.7676739,2,213,clayton
20135000017.0,20135000017131500,1315,0,aggravated-assault,aggravated-assault,2012-12-01 13:44:59,,2013-01-04 08:42:59,2625 N FEDERAL BLVD,3133351.0,1700410.0,-105.0257093,39.7554752,1,121,sloan-lake
201314168.0,201314168131601,1316,1,harassment-stalking-dv,public-disorder,2012-06-01 00:00:00,2013-01-09 18:14:59,2013-01-09 18:14:59,4875 S BALSAM WAY,3114590.0,1654228.0,-105.0931713,39.6289443,4,436,marston
20136000273.0,20136000273230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2012-12-20 10:44:59,2013-01-07 16:44:59,2013-01-08 16:54:59,8395 E 36TH AVE,3171227.0,1704976.0,-104.8908901,39.7673895,2,235,stapleton
201313895.0,201313895239900,2399,0,theft-other,larceny,2013-01-06 21:00:00,2013-01-09 09:59:59,2013-01-09 16:31:00,1290 S TEJON ST,3137487.0,1677848.0,-105.0114306,39.6934778,4,432,ruby-hill
201313922.0,201313922230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2013-01-09 00:00:00,2013-01-09 03:00:00,2013-01-09 16:50:00,9400 BLK W STANFORD AVE,3111564.0,1656394.0,-105.1038809,39.6349274,4,436,marston
201314235.0,201314235131500,1315,0,aggravated-assault,aggravated-assault,2013-01-09 18:43:00,,2013-01-09 20:12:00,,3140054.0,1705927.0,-105.0017616,39.7705217,1,115,sunnyside
201313527.0,201313527220300,2203,0,burglary-business-by-force,burglary,2013-01-07 14:00:00,2013-01-08 07:30:00,2013-01-09 10:32:59,1091 S PARKER RD,3168946.0,1679150.0,-104.8996113,39.6965344,3,318,windsor
201312659.0,201312659299900,2999,0,criminal-mischief-other,public-disorder,2013-01-08 08:00:00,2013-01-08 17:45:00,2013-01-08 22:06:59,1790 N PONTIAC ST,3167352.0,1696749.0,-104.9048661,39.7448757,2,233,south-park-hill
20136000285.0,20136000285230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2013-01-09 06:49:59,2013-01-09 06:49:59,2013-01-09 09:05:59,1291 N GAYLORD ST,3151519.0,1693636.0,-104.9612354,39.7366013,6,613,cheesman-park
201312679.0,201312679239900,2399,0,theft-other,larceny,2013-01-08 19:30:00,2013-01-08 19:44:59,2013-01-08 20:12:00,503 W 8TH AVE,3142258.0,1690876.0,-104.9942192,39.7291707,6,617,lincoln-park
201313867.0,201313867299900,2999,0,criminal-mischief-other,public-disorder,2013-01-09 11:55:00,2013-01-09 14:45:00,2013-01-09 15:14:00,5100 BLK N PERRY ST,3129391.0,1712942.0,-105.0395678,39.7899334,1,111,regis
20136000287.0,20136000287299901,2999,1,criminal-mischief-mtr-veh,public-disorder,2013-01-06 09:00:00,2013-01-09 05:00:00,2013-01-09 09:29:00,111 S MADISON ST,3155710.0,1685564.0,-104.9465084,39.7143729,3,314,cherry-creek
201313408.0,201313408230300,2303,0,theft-shoplift,larceny,2013-01-04 06:59:59,2013-01-08 06:59:59,2013-01-09 09:40:00,1001 N BROADWAY ST,3144043.0,1692036.0,-104.9878497,39.7323277,6,616,civic-center
201313546.0,201313546240400,2404,0,theft-of-motor-vehicle,auto-theft,2012-12-31 05:00:00,2013-01-09 10:50:00,2013-01-09 10:50:00,4200 BLOCK N FEDERAL BLVD,3133605.0,1707438.0,-105.0246752,39.7747645,1,115,sunnyside
201313752.0,201313752230800,2308,0,theft-from-bldg,larceny,2012-12-14 12:00:00,2012-12-27 12:00:00,2013-01-09 13:34:00,2100 S CLAY ST,3135151.0,1672081.0,-105.0198399,39.6776802,4,432,college-view-south-platte
201313229.0,201313229240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-09 05:29:59,,2013-01-09 05:48:59,16100 BLK E RANDOLPH PL,3197092.0,1716246.0,-104.7985738,39.7978148,5,531,gateway-green-valley-ranch
201313270.0,201313270240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-09 06:59:59,2013-01-09 07:21:59,2013-01-09 07:21:59,4630 N ELIOT ST,3133882.0,1709625.0,-105.0236489,39.7807642,1,115,sunnyside
201313263.0,201313263240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-09 06:30:00,2013-01-09 06:34:59,2013-01-09 08:00:59,3000 BLK S VRAIN ST,3127586.0,1665121.0,-105.0468395,39.6586799,4,434,harvey-park-south
201313138.0,201313138220200,2202,0,burglary-residence-by-force,burglary,2013-01-03 17:00:00,2013-01-09 00:59:59,2013-01-09 03:11:00,2873 W 10TH AVE,3134448.0,1692407.0,-105.0219575,39.7334897,1,125,sun-valley
201314553.0,201314553240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-09 18:24:59,2013-01-09 18:30:00,2013-01-09 22:54:59,4586 N LOWELL BLVD,3130885.0,1709309.0,-105.0343178,39.7799393,1,112,berkeley
201313438.0,201313438230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 19:30:00,2013-01-09 08:29:59,2013-01-09 09:53:59,4770 N DECATUR ST,3134536.0,1710537.0,-105.0213049,39.7832583,1,115,sunnyside
201313967.0,201313967299900,2999,0,criminal-mischief-other,public-disorder,2013-01-09 13:50:00,2013-01-09 16:05:00,2013-01-09 16:18:59,2446 N OGDEN ST,3147829.0,1699533.0,-104.9742345,39.7528489,6,622,five-points
201312327.0,201312327230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-07 21:59:59,2013-01-08 05:00:00,2013-01-08 15:42:00,4500 BLK N JOSEPHINE ST,3152323.0,1709328.0,-104.9580437,39.7796651,2,222,elyria-swansea
201313534.0,201313534230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 15:59:59,2013-01-09 09:59:59,2013-01-09 11:22:00,5040 N OSCEOLA ST,3129901.0,1712336.0,-105.0377639,39.7882627,1,111,regis
201313778.0,201313778230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 08:00:00,2013-01-09 12:30:00,2013-01-09 13:47:59,3200 BLK W DAKOTA AVE,3132399.0,1683539.0,-105.0294061,39.7091746,4,414,westwood
201314402.0,201314402120500,1205,0,robbery-street,robbery,2013-01-09 20:45:00,2013-01-09 20:58:00,2013-01-09 21:20:59,E COLFAX AVE / N GILPIN ST,3149825.0,1694868.0,-104.967233,39.7400107,6,613,cheesman-park
20136000283.0,20136000283299902,2999,2,criminal-mischief-graffiti,public-disorder,2013-01-09 06:24:59,2013-01-09 07:25:00,2013-01-09 08:36:59,3360 S NEWPORT ST,3166162.0,1664029.0,-104.9098537,39.6550739,3,325,hampden
201313557.0,201313557120800,1208,0,robbery-residence,robbery,2013-01-08 22:30:00,2013-01-08 23:00:00,2013-01-09 12:27:00,8761 W BERRY AVE,3113917.0,1650056.0,-105.0956266,39.6174991,4,436,marston
201313735.0,201313735220500,2205,0,burglary-business-no-force,burglary,2013-01-08 18:00:00,2013-01-09 14:06:00,2013-01-09 14:06:00,918 17TH ST,3142484.0,1697519.0,-104.9932839,39.7474035,6,624,cbd
2013848.0,2013848549902,5499,2,vehicular-eluding-no-chase,all-other-crimes,2013-01-01 11:00:00,,2013-01-01 11:00:00,900 BLOCK N PERRY ST,3129617.0,1691391.0,-105.0391526,39.7307691,1,123,villa-park
201313197.0,201313197230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 23:00:00,2013-01-09 04:16:59,2013-01-09 04:16:59,2800 BLK S EATON WAY,3124805.0,1667043.0,-105.0566836,39.6639939,4,433,bear-valley
201313564.0,201313564239900,2399,0,theft-other,larceny,2012-12-31 05:00:00,2013-01-09 11:07:59,2013-01-09 11:07:59,4200 BLOCK N FEDERAL BLVD,3133605.0,1707438.0,-105.0246752,39.7747645,1,115,sunnyside
20136000293.0,20136000293230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-03 03:59:59,2013-01-03 04:09:59,2013-01-09 12:10:00,5561 N JERICHO CT,3211013.0,1716030.0,-104.7490393,39.7969164,5,533,gateway-green-valley-ranch
20136000298.0,20136000298230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 13:34:59,2013-01-08 18:59:59,2013-01-09 13:44:59,1242 S BROADWAY ST,3144341.0,1678036.0,-104.9870712,39.6938902,4,423,platt-park
20136000302.0,20136000302230800,2308,0,theft-from-bldg,larceny,2013-01-09 13:34:59,2013-01-09 14:00:00,2013-01-09 14:58:59,5000 N CROWN BLVD,3188858.0,1712058.0,-104.8279868,39.7864892,5,522,montbello
20136000307.0,20136000307230800,2308,0,theft-from-bldg,larceny,2013-01-08 18:00:00,2013-01-09 08:00:00,2013-01-09 16:21:00,1560 N BROADWAY ST,3144328.0,1695319.0,-104.9867704,39.7413357,6,611,north-capitol-hill
20136000309.0,20136000309299900,2999,0,criminal-mischief-other,public-disorder,2013-01-03 00:04:59,2013-01-03 12:04:59,2013-01-09 18:02:59,4300 BLK N JOSEPHINE ST,3152180.0,1708197.0,-104.9585765,39.7765627,2,222,elyria-swansea
20136000312.0,20136000312230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2013-01-04 17:00:00,2013-01-08 08:00:00,2013-01-09 20:22:00,1300 BLK N OGDEN ST,3147470.0,1693985.0,-104.9756251,39.7376244,6,614,capitol-hill
201310344.0,201310344220400,2204,0,burglary-residence-no-force,burglary,2013-01-07 00:59:59,2013-01-07 09:00:00,2013-01-07 12:55:00,1347 N MARIPOSA ST,3139599.0,1694018.0,-105.0036117,39.7378363,6,618,lincoln-park
2012584049.0,2012584049530900,5309,0,harassment,public-disorder,2012-12-18 12:30:00,,2012-12-18 12:36:00,3460 S LOCUST ST,3164719.0,1663679.0,-104.9149866,39.6541387,3,325,hampden
201312785.0,201312785131502,1315,2,menacing-felony-w-weap,aggravated-assault,2013-01-08 21:24:00,,2013-01-08 22:00:59,2800 BLK N JACKSON ST,3156520.0,1701162.0,-104.9432895,39.7571786,2,214,skyland
201312808.0,201312808353000,3530,0,drug-cocaine-sell,drug-alcohol,2013-01-08 20:55:00,2013-01-08 21:55:00,2013-01-08 23:00:00,1400 BLOCK N DOWNING ST,3148259.0,1694346.0,-104.9728122,39.7386028,6,613,cheesman-park
201312892.0,201312892131300,1313,0,assault-simple,other-crimes-against-persons,2013-01-08 22:40:00,2013-01-08 22:44:59,2013-01-08 22:44:59,1600 BLK WAZEE ST,3140722.0,1698908.0,-104.9995228,39.7512434,6,625,union-station
201313820.0,201313820353000,3530,0,drug-cocaine-sell,drug-alcohol,2013-01-09 14:15:00,,2013-01-09 14:15:00,1500 BLOCK N VALENTIA ST,3171159.0,1695298.0,-104.8913627,39.7408232,2,233,east-colfax
201313837.0,201313837240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-05 21:59:59,2013-01-06 12:30:00,2013-01-09 16:05:59,2070 1/2 S ACOMA ST,3143950.0,1672571.0,-104.98857,39.6788935,4,424,overland
201313873.0,201313873220200,2202,0,burglary-residence-by-force,burglary,2013-01-09 11:00:00,2013-01-09 14:00:00,2013-01-09 15:46:59,3500 N DAHLIA ST,3159845.0,1704305.0,-104.9313934,39.7657501,2,224,northeast-park-hill
201313900.0,201313900131303,1313,3,assault-police-simple,other-crimes-against-persons,2013-01-09 12:59:59,2013-01-09 13:09:59,2013-01-09 17:46:59,10500 E SMITH RD,3178839.0,1705010.0,-104.8638118,39.7673396,5,524,stapleton
201313967.0,201313967131300,1313,0,assault-simple,other-crimes-against-persons,2013-01-09 13:50:00,2013-01-09 16:05:00,2013-01-09 16:18:59,2446 N OGDEN ST,3147829.0,1699533.0,-104.9742345,39.7528489,6,622,five-points
201313995.0,201313995351000,3510,0,drug-heroin-sell,drug-alcohol,2013-01-09 16:44:59,,2013-01-09 20:48:59,620 N FEDERAL BLVD,3133788.0,1689858.0,-105.0243516,39.7265017,1,125,sun-valley
201314061.0,201314061299901,2999,1,criminal-mischief-mtr-veh,public-disorder,2013-01-09 08:00:00,2013-01-09 15:00:00,2013-01-09 18:36:59,4400 W 1ST AVE,3128312.0,1686761.0,-105.043875,39.7180769,4,411,barnum-west
201314096.0,201314096299901,2999,1,criminal-mischief-mtr-veh,public-disorder,2013-01-08 15:59:59,2013-01-09 08:29:59,2013-01-09 17:45:00,3500 BLK N OLIVE ST,3166611.0,1704719.0,-104.9073162,39.7667679,2,224,northeast-park-hill
201314113.0,201314113353200,3532,0,drug-cocaine-possess,drug-alcohol,2013-01-09 17:29:59,,2013-01-09 17:29:59,E COLFAX AVE / N CLARKSON ST,3146898.0,1694849.0,-104.9776413,39.7400052,6,614,capitol-hill
201314172.0,201314172131302,1313,2,assault-dv,other-crimes-against-persons,2013-01-09 19:00:59,,2013-01-09 19:00:59,2065 N ROSEMARY ST,3168709.0,1698029.0,-104.9000104,39.748365,2,233,east-colfax
201314267.0,201314267353200,3532,0,drug-cocaine-possess,drug-alcohol,2013-01-09 18:59:59,,2013-01-09 22:40:00,E COLFAX AVE / N ST PAUL ST,3154312.0,1694952.0,-104.9512761,39.740168,3,311,congress-park
201314364.0,201314364570700,5707,0,criminal-trespassing,all-other-crimes,2013-01-09 19:30:00,2013-01-09 19:34:59,2013-01-09 20:19:59,,3141541.0,1691272.0,-104.9967605,39.7302687,6,617,lincoln-park
201314391.0,201314391230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-09 17:29:59,2013-01-09 20:45:00,2013-01-09 21:13:00,729 N ULSTER WAY,3170349.0,1690411.0,-104.8943588,39.7274225,3,316,lowry-field
201314578.0,201314578239900,2399,0,theft-other,larceny,2013-01-09 22:50:00,2013-01-09 23:10:00,2013-01-09 23:25:00,900 W ALAMEDA AVE,3141422.0,1684171.0,-104.9973233,39.7107769,4,423,baker
201313758.0,201313758131600,1316,0,threats-to-injure,public-disorder,2013-01-09 13:30:00,,2013-01-09 14:46:59,756 N LIPAN ST,3140234.0,1690585.0,-105.0014208,39.7284026,6,617,lincoln-park
201313758.0,201313758299900,2999,0,criminal-mischief-other,public-disorder,2013-01-09 13:30:00,,2013-01-09 14:46:59,756 N LIPAN ST,3140234.0,1690585.0,-105.0014208,39.7284026,6,617,lincoln-park
201313788.0,201313788353000,3530,0,drug-cocaine-sell,drug-alcohol,2013-01-09 13:40:00,,2013-01-09 13:57:59,1500 BLOCK N VALENTIA ST,3171159.0,1695298.0,-104.8913627,39.7408232,2,233,east-colfax
201312953.0,201312953131302,1313,2,assault-dv,other-crimes-against-persons,2013-01-08 09:00:00,2013-01-08 23:42:00,2013-01-09 01:57:00,3532 N HIGH ST,3150571.0,1704494.0,-104.9643785,39.7664236,2,211,cole
201313113.0,201313113355000,3550,0,drug-poss-paraphernalia,drug-alcohol,2013-01-09 02:10:59,,2013-01-09 03:01:00,8700 BLOCK E COLFAX AVE,3172444.0,1694955.0,-104.8868016,39.7398579,3,313,east-colfax
201313115.0,201313115239900,2399,0,theft-other,larceny,2013-01-08 21:59:59,2013-01-09 02:00:00,2013-01-09 03:20:59,1290 N KING ST,3131332.0,1693321.0,-105.0330198,39.7360433,1,122,west-colfax
201313151.0,201313151131502,1315,2,menacing-felony-w-weap,aggravated-assault,2013-01-09 02:45:00,2013-01-09 03:00:00,2013-01-09 03:33:59,1765 S TEJON ST,3137535.0,1674658.0,-105.011321,39.6847198,4,432,ruby-hill
201313161.0,201313161299901,2999,1,criminal-mischief-mtr-veh,public-disorder,2013-01-09 02:29:59,2013-01-09 03:07:00,2013-01-09 04:31:00,3271 S MABRY WAY,3130800.0,1665454.0,-105.0354181,39.6595495,4,434,harvey-park-south
201313164.0,201313164549900,5499,0,traf-other,all-other-crimes,2013-01-09 03:14:59,,2013-01-09 03:49:00,1400 BLOCK N VALENTIA ST,3171097.0,1694790.0,-104.8915952,39.7394298,3,313,east-colfax
201313228.0,201313228230300,2303,0,theft-shoplift,larceny,2013-01-09 05:29:59,,2013-01-09 05:51:00,127 S BROADWAY ST,3144053.0,1685460.0,-104.9879459,39.7142751,4,421,baker
201313252.0,201313252240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-08 22:30:00,2013-01-09 06:27:00,2013-01-09 06:27:00,1105 S CHERRY ST,3159111.0,1678772.0,-104.9345697,39.69567,3,322,virginia-village
201313268.0,201313268230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 18:59:59,2013-01-09 06:45:00,2013-01-09 07:09:59,3788 W HAMILTON AVE,3130472.0,1663904.0,-105.0366112,39.6552989,4,434,harvey-park-south
201313294.0,201313294240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-09 07:30:00,2013-01-09 07:40:00,2013-01-09 09:18:59,3000 BLK N OSCEOLA ST,3129805.0,1702275.0,-105.0382875,39.760645,1,113,west-highland
201313332.0,201313332131300,1313,0,assault-simple,other-crimes-against-persons,2013-01-09 07:50:00,,2013-01-09 08:23:00,,3206977.0,1712512.0,-104.7635036,39.7873499,5,533,gateway-green-valley-ranch
201313355.0,201313355220400,2204,0,burglary-residence-no-force,burglary,2013-01-02 15:59:59,2013-01-08 15:14:59,2013-01-09 09:20:00,2929 W SHORT PL,3133919.0,1688640.0,-105.0239085,39.7231562,4,412,valverde
201313413.0,201313413230800,2308,0,theft-from-bldg,larceny,2013-01-09 00:00:00,2013-01-09 10:31:59,2013-01-09 10:31:59,1801 S HURON ST,3141428.0,1674089.0,-104.9975002,39.6830994,4,424,overland
201313419.0,201313419230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2013-01-08 07:30:00,2013-01-09 06:59:59,2013-01-09 08:58:59,3889 W 50TH AVE,3129901.0,1712088.0,-105.0377684,39.7875819,1,111,regis
201313437.0,201313437220500,2205,0,burglary-business-no-force,burglary,2013-01-09 04:44:00,2013-01-09 05:16:59,2013-01-09 10:15:59,4580 N TEJON ST,3137522.0,1709272.0,-105.0107048,39.779742,1,115,sunnyside
201313481.0,201313481230800,2308,0,theft-from-bldg,larceny,2013-01-08 09:00:00,2013-01-09 06:59:59,2013-01-09 10:21:00,4670 N HOLLY ST,3162690.0,1709811.0,-104.9211486,39.7808155,2,223,northeast-park-hill
201313513.0,201313513120200,1202,0,robbery-business,robbery,2013-01-09 10:12:00,2013-01-09 10:14:00,2013-01-09 12:20:59,4878 N CHAMBERS RD,3194179.0,1711964.0,-104.8090563,39.7861216,5,531,gateway-green-valley-ranch
201313520.0,201313520260900,2609,0,fraud-by-use-of-computer,white-collar-crime,2013-01-07 09:59:59,2013-01-08 23:58:59,2013-01-09 11:09:00,518 17TH ST,3143487.0,1696564.0,-104.9897361,39.7447664,6,624,cbd
201313534.0,201313534220400,2204,0,burglary-residence-no-force,burglary,2013-01-08 15:59:59,2013-01-09 09:59:59,2013-01-09 11:22:00,5040 N OSCEOLA ST,3129901.0,1712336.0,-105.0377639,39.7882627,1,111,regis
201313543.0,201313543239900,2399,0,theft-other,larceny,2013-01-09 10:31:00,2013-01-09 10:44:59,2013-01-09 10:51:59,700 BLK E 20TH AVE,3146910.0,1697792.0,-104.9775385,39.7480841,6,622,five-points
201313585.0,201313585220200,2202,0,burglary-residence-by-force,burglary,2013-01-09 09:00:00,2013-01-09 11:19:59,2013-01-09 12:10:00,3873 W KENYON AVE,3129020.0,1661908.0,-105.0418038,39.6498396,4,435,fort-logan
201313588.0,201313588530903,5309,3,harassment-sexual-in-nature,public-disorder,2013-01-07 19:15:59,2013-01-09 12:00:00,2013-01-09 13:06:59,,3133287.0,1665438.0,-105.0265851,39.6594703,4,434,harvey-park-south
201313607.0,201313607240400,2404,0,theft-of-motor-vehicle,auto-theft,2013-01-08 21:59:59,2013-01-09 11:45:00,2013-01-09 12:11:59,2700 N FEDERAL BLVD,3133626.0,1700701.0,-105.0247258,39.7562701,1,124,jefferson-park
201313691.0,201313691230300,2303,0,theft-shoplift,larceny,2013-01-09 11:39:59,,2013-01-09 13:05:00,1331 N SPEER BLVD,3141192.0,1693918.0,-104.9979493,39.7375378,6,617,lincoln-park
201313730.0,201313730230300,2303,0,theft-shoplift,larceny,2013-01-09 12:59:59,,2013-01-09 16:43:00,2085 S SHERIDAN BLVD,3125348.0,1672819.0,-105.0546543,39.6798432,4,431,harvey-park
201313733.0,201313733220400,2204,0,burglary-residence-no-force,burglary,2013-01-09 07:40:00,2013-01-09 13:30:00,2013-01-09 15:30:59,3650 N MONROE ST,3156061.0,1705079.0,-104.9448369,39.7679391,2,213,clayton
201314272.0,201314272353000,3530,0,drug-cocaine-sell,drug-alcohol,2013-01-09 18:24:59,,2013-01-09 19:03:59,3200 BLOCK N IVY ST,3163087.0,1703274.0,-104.9198846,39.7628636,2,224,northeast-park-hill
201313005.0,201313005501601,5016,1,violation-of-court-order,all-other-crimes,2013-01-09 00:31:59,,2013-01-09 01:28:59,E COLFAX AVE / N ULSTER ST,3170410.0,1695049.0,-104.8940319,39.7401534,3,313,east-colfax
201313520.0,201313520269903,2699,3,theft-of-services,larceny,2013-01-07 09:59:59,2013-01-08 23:58:59,2013-01-09 11:09:00,518 17TH ST,3143487.0,1696564.0,-104.9897361,39.7447664,6,624,cbd
20135901.0,20135901220200,2202,0,burglary-residence-by-force,burglary,2012-12-28 12:00:00,2013-01-04 14:00:00,2013-01-04 17:03:59,8001 E 11TH AVE,3170052.0,1692658.0,-104.8953615,39.7335963,3,313,east-colfax
20137315.0,20137315220400,2204,0,burglary-residence-no-force,burglary,2013-01-05 12:40:00,2013-01-05 12:55:00,2013-01-05 14:13:59,,3129744.0,1704657.0,-105.0384614,39.7671849,1,113,west-highland
